06/12/2017 17:16,61,23,22
06/12/2017 18:00,62,23,22
06/12/2017 18:00,62,22,19
06/12/2017 18:00,62,22,19
06/12/2017 18:00,62,22,21
06/12/2017 18:00,63,22,21
06/12/2017 18:00,63,22,25
06/12/2017 18:00,63,21,19
06/12/2017 18:00,64,21,19
06/12/2017 18:00,64,21,21
06/12/2017 18:01,64,21,25
06/12/2017 18:01,64,21,18
06/12/2017 18:01,65,21,19
06/12/2017 18:01,65,21,18
06/12/2017 18:01,65,21,19
06/12/2017 18:01,65,21,18
06/12/2017 18:01,65,21,19
06/12/2017 18:02,66,21,19
06/12/2017 18:02,66,20,19
06/12/2017 18:02,66,20,25
06/12/2017 18:02,66,20,19
06/12/2017 18:02,66,20,19
06/12/2017 18:02,67,20,18
06/12/2017 18:02,67,20,19
06/12/2017 18:03,67,20,19
06/12/2017 18:03,67,20,26
06/12/2017 18:03,67,20,18
06/12/2017 18:03,67,20,21
06/12/2017 18:03,67,20,18
06/12/2017 18:03,67,20,22
06/12/2017 18:03,67,20,18
06/12/2017 18:04,67,20,19
06/12/2017 18:04,67,20,19
06/12/2017 18:04,67,20,19
06/12/2017 18:04,67,20,19
06/12/2017 18:04,68,20,18
06/12/2017 18:04,68,20,18
06/12/2017 18:04,68,20,19
06/12/2017 18:05,68,19,16
06/12/2017 18:05,68,19,17
06/12/2017 18:05,68,19,19
06/12/2017 18:05,68,19,17
06/12/2017 18:05,68,19,23
06/12/2017 18:05,68,19,19
06/12/2017 18:05,68,19,18
06/12/2017 18:05,69,19,19
06/12/2017 18:06,69,19,17
06/12/2017 18:06,68,19,16
06/12/2017 18:06,68,19,17
06/12/2017 18:06,69,19,17
06/12/2017 18:06,69,19,19
06/12/2017 18:06,70,19,21
06/12/2017 18:06,70,19,22
06/12/2017 18:07,70,19,18
06/12/2017 18:07,70,19,19
06/12/2017 18:07,70,19,17
06/12/2017 18:07,70,19,18
06/12/2017 18:07,70,19,18
06/12/2017 18:07,70,19,21
06/12/2017 18:07,70,19,16
06/12/2017 18:08,70,19,17
06/12/2017 18:08,70,19,19
06/12/2017 18:08,70,19,18
06/12/2017 18:08,71,19,17
06/12/2017 18:08,71,19,19
06/12/2017 18:08,71,19,19
06/12/2017 18:08,71,19,21
06/12/2017 18:09,71,19,19
06/12/2017 18:09,71,19,18
06/12/2017 18:09,71,19,18
06/12/2017 18:09,71,19,18
06/12/2017 18:09,71,19,18
06/12/2017 18:09,71,19,18
06/12/2017 18:09,72,19,18
06/12/2017 18:09,72,19,18
06/12/2017 18:10,72,19,16
06/12/2017 18:10,72,19,17
06/12/2017 18:10,72,19,17
06/12/2017 18:10,72,19,17
06/12/2017 18:10,72,19,18
06/12/2017 18:10,72,19,17
06/12/2017 18:10,72,19,17
06/12/2017 18:11,72,19,15
06/12/2017 18:11,72,19,18
06/12/2017 18:11,72,19,18
06/12/2017 18:11,72,19,17
06/12/2017 18:11,72,19,15
06/12/2017 18:11,72,19,18
06/12/2017 18:11,72,19,21
06/12/2017 18:12,72,19,16
06/12/2017 18:12,72,19,18
06/12/2017 18:12,72,19,16
06/12/2017 18:12,72,19,18
06/12/2017 18:12,72,19,17
06/12/2017 18:12,72,18,18
06/12/2017 18:12,72,19,18
06/12/2017 18:13,73,19,17
06/12/2017 18:13,73,19,17
06/12/2017 18:13,73,19,17
06/12/2017 18:13,73,18,17
06/12/2017 18:13,73,19,22
06/12/2017 18:13,73,18,16
06/12/2017 18:13,73,18,18
06/12/2017 18:14,74,18,15
06/12/2017 18:14,74,18,17
06/12/2017 18:14,74,18,18
06/12/2017 18:14,74,18,18
06/12/2017 18:14,75,18,16
06/12/2017 18:14,74,18,17
06/12/2017 18:14,75,18,16
06/12/2017 18:14,75,18,18
06/12/2017 18:15,75,18,17
06/12/2017 18:15,75,18,16
06/12/2017 18:15,75,18,18
06/12/2017 18:15,75,18,17
06/12/2017 18:15,75,18,17
06/12/2017 18:15,76,18,17
06/12/2017 18:15,76,18,16
06/12/2017 18:16,75,18,17
06/12/2017 18:16,75,18,16
06/12/2017 18:16,76,18,16
06/12/2017 18:16,75,18,18
06/12/2017 18:16,76,18,18
06/12/2017 18:16,75,18,18
06/12/2017 18:16,75,18,16
06/12/2017 18:17,75,18,17
06/12/2017 18:17,75,18,18
06/12/2017 18:17,76,18,16
06/12/2017 18:17,76,18,16
06/12/2017 18:17,76,18,16
06/12/2017 18:17,76,18,17
06/12/2017 18:17,76,18,16
06/12/2017 18:18,76,18,17
06/12/2017 18:18,76,18,22
06/12/2017 18:18,76,18,17
06/12/2017 18:18,76,18,16
06/12/2017 18:18,76,18,17
06/12/2017 18:18,75,18,17
06/12/2017 18:18,76,18,16
06/12/2017 18:19,75,18,19
06/12/2017 18:19,75,18,17
06/12/2017 18:19,76,18,22
06/12/2017 18:19,75,18,14
06/12/2017 18:19,75,18,17
06/12/2017 18:19,76,18,17
06/12/2017 18:19,76,18,17
06/12/2017 18:19,76,18,17
06/12/2017 18:20,76,18,17
06/12/2017 18:20,76,18,16
06/12/2017 18:20,76,18,17
06/12/2017 18:20,76,18,16
06/12/2017 18:20,76,18,16
06/12/2017 18:20,76,18,16
06/12/2017 18:20,76,18,16
06/12/2017 18:21,76,18,16
06/12/2017 18:21,76,18,17
06/12/2017 18:21,77,18,17
06/12/2017 18:21,77,18,17
06/12/2017 18:21,77,18,17
06/12/2017 18:21,77,18,15
06/12/2017 18:21,77,18,16
06/12/2017 18:22,77,18,16
06/12/2017 18:22,77,18,15
06/12/2017 18:22,77,18,17
06/12/2017 18:22,76,18,16
06/12/2017 18:22,76,18,17
06/12/2017 18:22,76,18,16
06/12/2017 18:22,76,18,16
06/12/2017 18:23,76,18,17
06/12/2017 18:23,76,18,16
06/12/2017 18:23,77,18,19
06/12/2017 18:23,76,18,17
06/12/2017 18:23,77,18,15
06/12/2017 18:23,77,18,15
06/12/2017 18:23,77,18,16
06/12/2017 18:23,78,18,15
06/12/2017 18:24,78,18,16
06/12/2017 18:24,77,18,17
06/12/2017 18:24,78,18,15
06/12/2017 18:24,78,18,16
06/12/2017 18:24,77,18,16
06/12/2017 18:24,77,18,17
06/12/2017 18:24,77,18,16
06/12/2017 18:25,77,18,20
06/12/2017 18:25,77,18,16
06/12/2017 18:25,77,18,15
06/12/2017 18:25,77,18,15
06/12/2017 18:25,77,18,16
06/12/2017 18:25,77,18,16
06/12/2017 18:25,78,18,16
06/12/2017 18:26,78,18,16
06/12/2017 18:26,78,18,22
06/12/2017 18:26,77,18,15
06/12/2017 18:26,77,18,16
06/12/2017 18:26,77,18,17
06/12/2017 18:26,77,18,15
06/12/2017 18:26,77,18,16
06/12/2017 18:27,77,18,17
06/12/2017 18:27,78,18,16
06/12/2017 18:27,78,18,15
06/12/2017 18:27,78,18,17
06/12/2017 18:27,79,18,15
06/12/2017 18:27,79,18,22
06/12/2017 18:27,79,18,16
06/12/2017 18:28,79,18,15
06/12/2017 18:28,79,18,16
06/12/2017 18:28,79,18,17
06/12/2017 18:28,79,18,16
06/12/2017 18:28,79,18,16
06/12/2017 18:28,79,18,16
06/12/2017 18:28,79,18,17
06/12/2017 18:28,79,18,15
06/12/2017 18:29,79,18,16
06/12/2017 18:29,79,18,15
06/12/2017 18:29,79,18,15
06/12/2017 18:29,79,18,15
06/12/2017 18:29,79,18,16
06/12/2017 18:29,79,18,16
06/12/2017 18:29,79,18,16
06/12/2017 18:30,79,18,15
06/12/2017 18:30,78,18,16
06/12/2017 18:30,78,17,16
06/12/2017 18:30,78,18,16
06/12/2017 18:30,78,17,15
06/12/2017 18:30,78,18,17
06/12/2017 18:30,77,18,15
06/12/2017 18:31,77,18,15
06/12/2017 18:31,77,17,15
06/12/2017 18:31,77,18,21
06/12/2017 18:31,77,18,17
06/12/2017 18:31,77,18,15
06/12/2017 18:31,78,18,15
06/12/2017 18:31,77,18,16
06/12/2017 18:32,77,18,16
06/12/2017 18:32,76,18,17
06/12/2017 18:32,77,18,15
06/12/2017 18:32,76,17,14
06/12/2017 18:32,76,17,16
06/12/2017 18:32,77,18,16
06/12/2017 18:32,77,17,15
06/12/2017 18:32,77,18,15
06/12/2017 18:33,77,18,17
06/12/2017 18:33,77,18,15
06/12/2017 18:33,77,18,21
06/12/2017 18:33,77,18,15
06/12/2017 18:33,77,18,15
06/12/2017 18:33,77,17,17
06/12/2017 18:33,76,18,18
06/12/2017 18:34,77,18,16
06/12/2017 18:34,77,18,15
06/12/2017 18:34,78,18,16
06/12/2017 18:34,78,17,17
06/12/2017 18:34,78,18,16
06/12/2017 18:34,78,18,21
06/12/2017 18:34,79,18,20
06/12/2017 18:35,78,18,16
06/12/2017 18:35,79,17,16
06/12/2017 18:35,79,17,15
06/12/2017 18:35,79,17,16
06/12/2017 18:35,79,17,17
06/12/2017 18:35,79,17,15
06/12/2017 18:35,79,17,16
06/12/2017 18:36,78,17,16
06/12/2017 18:36,78,17,16
06/12/2017 18:36,78,17,16
06/12/2017 18:36,78,17,15
06/12/2017 18:36,78,17,16
06/12/2017 18:36,78,17,15
06/12/2017 18:36,79,17,16
06/12/2017 18:37,79,17,16
06/12/2017 18:37,79,17,16
06/12/2017 18:37,79,17,15
06/12/2017 18:37,79,17,17
06/12/2017 18:37,78,17,16
06/12/2017 18:37,79,17,16
06/12/2017 18:37,79,17,18
06/12/2017 18:37,79,17,16
06/12/2017 18:38,79,17,15
06/12/2017 18:38,78,17,17
06/12/2017 18:38,77,17,16
06/12/2017 18:38,78,17,15
06/12/2017 18:38,79,17,16
06/12/2017 18:38,79,18,16
06/12/2017 18:38,79,17,19
06/12/2017 18:39,79,18,15
06/12/2017 18:39,79,18,20
06/12/2017 18:39,79,17,24
06/12/2017 18:39,79,18,15
06/12/2017 18:39,79,17,16
06/12/2017 18:39,79,18,15
06/12/2017 18:39,79,17,19
06/12/2017 18:40,79,18,16
06/12/2017 18:40,79,17,17
06/12/2017 18:40,79,18,16
06/12/2017 18:40,79,18,15
06/12/2017 18:40,79,17,25
06/12/2017 18:40,79,17,15
06/12/2017 18:40,79,17,16
06/12/2017 18:41,79,18,15
06/12/2017 18:41,79,17,16
06/12/2017 18:41,79,17,16
06/12/2017 18:41,79,17,16
06/12/2017 18:41,79,18,24
06/12/2017 18:41,79,17,15
06/12/2017 18:41,79,18,22
06/12/2017 18:42,79,17,15
06/12/2017 18:42,79,18,25
06/12/2017 18:42,79,18,16
06/12/2017 18:42,79,18,15
06/12/2017 18:42,79,17,15
06/12/2017 18:42,79,18,16
06/12/2017 18:42,79,18,24
06/12/2017 18:42,79,18,21
06/12/2017 18:43,77,18,16
06/12/2017 18:43,78,17,15
06/12/2017 18:43,78,17,16
06/12/2017 18:43,78,17,16
06/12/2017 18:43,77,17,15
06/12/2017 18:43,79,17,15
06/12/2017 18:43,79,17,16
06/12/2017 18:44,79,17,16
06/12/2017 18:44,79,17,16
06/12/2017 18:44,79,17,25
06/12/2017 18:44,79,17,16
06/12/2017 18:44,79,17,15
06/12/2017 18:44,79,17,21
06/12/2017 18:44,79,17,15
06/12/2017 18:45,79,17,16
06/12/2017 18:45,79,17,15
06/12/2017 18:45,79,17,13
06/12/2017 18:45,79,17,16
06/12/2017 18:45,79,17,16
06/12/2017 18:45,79,17,16
06/12/2017 18:45,79,17,16
06/12/2017 18:46,79,17,16
06/12/2017 18:46,79,17,16
06/12/2017 18:46,79,17,16
06/12/2017 18:46,79,17,16
06/12/2017 18:46,79,17,15
06/12/2017 18:46,79,17,17
06/12/2017 18:46,79,17,16
06/12/2017 18:46,79,17,16
06/12/2017 18:47,78,17,21
06/12/2017 18:47,79,17,15
06/12/2017 18:47,79,17,19
06/12/2017 18:47,79,17,15
06/12/2017 18:47,79,17,16
06/12/2017 18:47,79,17,16
06/12/2017 18:47,79,17,16
06/12/2017 18:48,79,17,19
06/12/2017 18:48,79,17,24
06/12/2017 18:48,79,17,14
06/12/2017 18:48,79,17,15
06/12/2017 18:48,78,17,15
06/12/2017 18:48,78,17,15
06/12/2017 18:48,78,17,16
06/12/2017 18:49,78,17,15
06/12/2017 18:49,78,17,16
06/12/2017 18:49,78,17,15
06/12/2017 18:49,79,17,15
06/12/2017 18:49,78,17,16
06/12/2017 18:49,79,17,15
06/12/2017 18:49,79,17,14
06/12/2017 18:50,80,17,16
06/12/2017 18:50,80,17,15
06/12/2017 18:50,80,17,14
